latitude,elevation,name,url,photo,hasMap,longitude
47° 10′ 48″ N,2796,Rosenjoch,https://de.wikipedia.org/wiki/Rosenjoch,https://de.wikipedia.org/wiki/Datei:Rosenjoch_von_Norden_2.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rosenjoch&language=de&params=47.179902777778_N_11.543247222222_E_dim:5000_region:AT-7_type:mountain(2796)&title=Rosenjoch,11° 32′ 36″ O
47° 5′ 29″ N,3511,Romariswandkopf,https://de.wikipedia.org/wiki/Romariswandkopf,https://de.wikipedia.org/wiki/Datei:Glocknerwand_vom_Debantgrat.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Romariswandkopf&language=de&params=47.091388888889_N_12.668055555556_E_dim:5000_region:AT-2/AT-7_type:mountain(3511)&title=Romariswandkopf,12° 40′ 5″ O
47° 29′ 17″ N,1990,Rohnenspitze,https://de.wikipedia.org/wiki/Rohnenspitze,https://de.wikipedia.org/wiki/Datei:Rohnenspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rohnenspitze&language=de&params=47.488055555556_N_10.467777777778_E_dim:5000_region:AT-7_type:mountain(1990),10° 28′ 4″ O
47° 9′ 55″ N,2747,Roggspitze,https://de.wikipedia.org/wiki/Roggspitze,https://de.wikipedia.org/wiki/Datei:Roggspitze_2012.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Roggspitze&language=de&params=47.165277777778_N_10.209166666667_E_dim:5000_region:AT-8/AT-7_type:mountain(2747),10° 12′ 33″ O
47° 1′ 0″ N,3353,Rofelewand,https://de.wikipedia.org/wiki/Rofelewand,https://de.wikipedia.org/wiki/Datei:RofeleRappen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rofelewand&language=de&params=47.016666666667_N_10.816666666667_E_dim:5000_region:AT-7_type:mountain(3353),10° 49′ 0″ O
47° 27′ 27″ N,2259,Rofanspitze,https://de.wikipedia.org/wiki/Rofanspitze,https://de.wikipedia.org/wiki/Datei:Zireiner_See_Rofanspitze_2006_10.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rofanspitze&language=de&params=47.4575_N_11.793611111111_E_dim:5000_region:AT-7_type:mountain(2259),11° 47′ 37″ O
47° 26′ 19″ N,2413,Risser Falk,https://de.wikipedia.org/wiki/Risser_Falk,https://de.wikipedia.org/wiki/Datei:20090613-Risser_Falk_vom_Steinfalk.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Risser_Falk&language=de&params=47.438611111111_N_11.506944444444_E_dim:5000_region:AT-7_type:mountain(2413),11° 30′ 25″ O
47° 5′ 8″ N,3000,Rinnenspitze,https://de.wikipedia.org/wiki/Rinnenspitze,https://de.wikipedia.org/wiki/Datei:Rinnenspitze_und_Rinnensee.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rinnenspitze&language=de&params=47.085555555556_N_11.14_E_dim:5000_region:AT-7_type:mountain(3000)&title=Rinnenspitze,11° 8′ 24″ O
46° 54′ 4″ N,3219,Rifflkarspitze,https://de.wikipedia.org/wiki/Rifflkarspitze,https://de.wikipedia.org/wiki/Datei:RifflkarspitzeFromS.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rifflkarspitze&language=de&params=46.901237_N_10.67302_E_dim:5000_region:AT-7_type:mountain(3219)&title=Rifflkarspitze,10° 40′ 23″ O
47° 4′ 53″ N,3231,Hoher Riffler (Zillertaler Alpen),https://de.wikipedia.org/wiki/Hoher_Riffler_(Zillertaler_Alpen),https://de.wikipedia.org/wiki/Datei:Hoher_Riffler_(Zillertaler_Alpen).jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hoher_Riffler_(Zillertaler_Alpen)&language=de&params=47.081388888889_N_11.704166666667_E_dim:5000_region:AT-7_type:mountain(3231)&title=Hoher+Riffler,11° 42′ 15″ O
47° 6′ 58″ N,3168,Hoher Riffler (Verwallgruppe),https://de.wikipedia.org/wiki/Hoher_Riffler_(Verwallgruppe),https://de.wikipedia.org/wiki/Datei:Hoher_Riffler.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hoher_Riffler_(Verwallgruppe)&language=de&params=47.116111111111_N_10.371111111111_E_dim:5000_region:AT-7_type:mountain(3168)&title=Hoher+Riffler,10° 22′ 16″ O
47° 14′ 45″ N,2884,Rietzer Grießkogel,https://de.wikipedia.org/wiki/Rietzer_Grie%C3%9Fkogel,https://de.wikipedia.org/wiki/Datei:Rietzer_Grieskogel_SE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rietzer_Grie%C3%9Fkogel&language=de&params=47.245833333333_N_11.058611111111_E_dim:5000_region:AT-7_type:mountain(2884),11° 3′ 31″ O
47° 8′ 56″ N,2774,Riepenwand,https://de.wikipedia.org/wiki/Riepenwand,https://de.wikipedia.org/wiki/Datei:Riepenwand_NW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Riepenwand&language=de&params=47.148888888889_N_11.274166666667_E_dim:5000_region:AT-7_type:mountain(2774),11° 16′ 27″ O
47° 8′ 0″ N,2920,Riegelkopf,https://de.wikipedia.org/wiki/Riegelkopf,"https://de.wikipedia.org/wiki/Datei:Riegelkopf,_Teufelspitze_und_Riegelturm,_dahinter_Kitzsteinhorn.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Riegelkopf&language=de&params=47.133235_N_12.536908_E_dim:5000_region:AT-5/AT-7_type:mountain(2920),12° 32′ 13″ O
47° 20′ 13″ N,2216,Kleiner Rettenstein,https://de.wikipedia.org/wiki/Kleiner_Rettenstein,https://de.wikipedia.org/wiki/Datei:K_Rettenstein_-_close_up.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Rettenstein&language=de&params=47.336944444444_N_12.341666666667_E_dim:5000_region:AT-7_type:mountain(2216),12° 20′ 30″ O
47° 19′ 57″ N,2366,Großer Rettenstein,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Rettenstein,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Rettenstein.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Rettenstein&language=de&params=47.3325_N_12.296388888889_E_dim:5000_region:AT-5/AT-7_type:mountain(2366),12° 17′ 47″ O
47° 35′ 3″ N,1516,Reitstein,https://de.wikipedia.org/wiki/Reitstein,https://de.wikipedia.org/wiki/Datei:Reitstein.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reitstein&language=de&params=47.584166666667_N_11.677777777778_E_dim:5000_region:DE-BY_type:mountain(1516)&title=Reitstein,11° 40′ 40″ O
47° 19′ 23″ N,2374,Reither Spitze,https://de.wikipedia.org/wiki/Reither_Spitze,https://de.wikipedia.org/wiki/Datei:Reither_Spitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reither_Spitze&language=de&params=47.322972_N_11.236125_E_dim:5000_region:AT-7_type:mountain(2374)&title=Reither+Spitze,11° 14′ 10″ O
47° 2′ 44″ N,3082,Reiserkogel,https://de.wikipedia.org/wiki/Reiserkogel,https://de.wikipedia.org/wiki/Datei:Reiserk1.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reiserkogel&language=de&params=47.045555555556_N_10.906388888889_E_dim:5000_region:AT-7_type:mountain(3082),10° 54′ 23″ O
47° 32′ 27″ N,2488,Reifhorn,https://de.wikipedia.org/wiki/Reifhorn,https://de.wikipedia.org/wiki/Datei:Reifhorn.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reifhorn&language=de&params=47.540833333333_N_12.643055555556_E_dim:5000_region:AT-5/AT-7_type:mountain(2488),12° 38′ 35″ O
47° 8′ 21″ N,3303,Reichenspitze,https://de.wikipedia.org/wiki/Reichenspitze,https://de.wikipedia.org/wiki/Datei:Reichenspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reichenspitze&language=de&params=47.139166666667_N_12.110555555556_E_dim:5000_region:AT-7/AT-5_type:mountain(3303),12° 6′ 38″ O
46° 59′ 6″ N,3030,Reichenberger Spitze,https://de.wikipedia.org/wiki/Reichenberger_Spitze,https://de.wikipedia.org/wiki/Datei:Rotenmann07.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reichenberger_Spitze&language=de&params=46.985_N_12.260277777778_E_dim:5000_region:AT-7_type:mountain(3030)&title=Reichenberger+Spitze,12° 15′ 37″ O
47° 3′ 23″ N,3230,Reggenspitze,https://de.wikipedia.org/wiki/Reggenspitze,https://de.wikipedia.org/wiki/Datei:Gubachspitzen_m.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Reggenspitze&language=de&params=47.056497_N_12.259472_E_dim:5000_region:AT-7_type:mountain(3230)&title=Reggenspitze,12° 15′ 34″ O
47° 33′ 24″ N,2253,Regalmspitze,https://de.wikipedia.org/wiki/Regalmspitze,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Regalmspitze&language=de&params=47.556666666667_N_12.338888888889_E_dim:5000_region:AT-7_type:mountain(2253)&title=Regalmspitze,12° 20′ 20″ O
47° 8′ 39″ N,2886,Lizumer Reckner,https://de.wikipedia.org/wiki/Lizumer_Reckner,https://de.wikipedia.org/wiki/Datei:Lizumer_Reckner_I.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lizumer_Reckner&language=de&params=47.144077777778_N_11.630519444444_E_dim:5000_region:AT-7_type:mountain(2886),11° 37′ 50″ O
47° 2′ 44″ N,3070,Rauhkopf (Venedigergruppe),https://de.wikipedia.org/wiki/Rauhkopf_(Venedigergruppe),https://de.wikipedia.org/wiki/Datei:RauhkopfVenedigerFromS.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rauhkopf_(Venedigergruppe)&language=de&params=47.045555555556_N_12.428611111111_E_dim:5000_region:AT-7_type:mountain(3070)&title=Rauhkopf,12° 25′ 43″ O
47° 4′ 33″ N,3251,Rauhkofel,https://de.wikipedia.org/wiki/Rauhkofel,https://de.wikipedia.org/wiki/Datei:Rauhkofel001.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rauhkofel&language=de&params=47.075833333333_N_12.091666666667_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3251)&title=Rauhkofel,12° 5′ 30″ O
47° 24′ 7″ N,2619,Rauhkarlspitze,https://de.wikipedia.org/wiki/Rauhkarlspitze,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rauhkarlspitze&language=de&params=47.402_N_11.456_E_dim:5000_region:AT-7_type:mountain(2619)&title=Rauhkarlspitze,11° 27′ 22″ O
47° 27′ 29″ N,2240,Rauhhorn,https://de.wikipedia.org/wiki/Rauhhorn,https://de.wikipedia.org/wiki/Datei:Rauhhorn.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rauhhorn&language=de&params=47.458186111111_N_10.468566666667_E_dim:5000_region:AT-7/DE-BY_type:mountain(2240),10° 28′ 7″ O
47° 20′ 44″ N,2384,Rauheck,https://de.wikipedia.org/wiki/Rauheck,https://de.wikipedia.org/wiki/Datei:Raueck_Kreuzeck.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rauheck&language=de&params=47.345555555556_N_10.372222222222_E_dim:5000_region:DE-BY_type:mountain(2384),10° 22′ 20″ O
47° 16′ 50″ N,2469,Rappenseekopf,https://de.wikipedia.org/wiki/Rappenseekopf,https://de.wikipedia.org/wiki/Datei:Rappenseekopf_Northface.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rappenseekopf&language=de&params=47.280555555556_N_10.254722222222_E_dim:5000_region:DE-BY/AT-7_type:mountain(2469),10° 15′ 17″ O
47° 28′ 9″ N,1835,Rappenklammspitze,https://de.wikipedia.org/wiki/Rappenklammspitze,https://de.wikipedia.org/wiki/Datei:Rappenklammspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rappenklammspitze&language=de&params=47.46913_N_11.40783_E_dim:5000_region:AT-7_type:mountain(1835)&title=Rappenklammspitze,11° 24′ 28″ O
47° 14′ 30″ N,1939,Rangger Köpfl,https://de.wikipedia.org/wiki/Rangger_K%C3%B6pfl,https://de.wikipedia.org/wiki/Datei:Rangger_K%C3%B6pfl_von_Nordwesten.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rangger_K%C3%B6pfl&language=de&params=47.241666666667_N_11.181388888889_E_dim:5000_region:AT-7_type:mountain(1939),11° 10′ 53″ O
47° 4′ 53″ N,2905,Raneburgkogel,https://de.wikipedia.org/wiki/Raneburgkogel,"https://de.wikipedia.org/wiki/Datei:Gletschersee_beim_Wildenkogel,_dahinter_Raneburgkogel_und_Hintere_Michlbachspitze.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Raneburgkogel&language=de&params=47.081389_N_12.483889_E_dim:5000_region:AT-7_type:mountain(2905),12° 29′ 2″ O
47° 18′ 38″ N,2533,Ramstallspitze,https://de.wikipedia.org/wiki/Ramstallspitze,https://de.wikipedia.org/wiki/Datei:Ramstallspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Ramstallspitze&language=de&params=47.310555555556_N_10.3575_E_dim:5000_region:AT-7_type:mountain(2533),10° 21′ 27″ O
46° 50′ 48″ N,3549,Ramolkogel,https://de.wikipedia.org/wiki/Ramolkogel,https://de.wikipedia.org/wiki/Datei:Gro%C3%9Fer_Ramolkogel_SE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Ramolkogel&language=de&params=46.846666666667_N_10.958055555556_E_dim:5000_region:AT-7_type:mountain(3549)&title=Gro%C3%9Fer+Ramolkogel,10° 57′ 29″ O
46° 57′ 28″ N,3106,Ralfkopf,https://de.wikipedia.org/wiki/Ralfkopf,https://de.wikipedia.org/wiki/Datei:Ralfkopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Ralfkopf&language=de&params=46.95772_N_12.71433_E_dim:5000_region:AT-7_type:mountain(3106),12° 42′ 52″ O
47° 6′ 7″ N,3559,Rainerhorn,https://de.wikipedia.org/wiki/Rainerhorn,https://de.wikipedia.org/wiki/Datei:RainerhornFormS.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Rainerhorn&language=de&params=47.101944444444_N_12.363055555556_E_dim:5000_region:AT-7_type:mountain(3559),12° 21′ 47″ O
47° 33′ 59″ N,1545,Raggstadtjoch,https://de.wikipedia.org/wiki/Raggstadtjoch,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Raggstadtjoch&language=de&params=47.566388888889_N_11.848333333333_E_dim:5000_region:AT-7_type:mountain(1545)&title=Raggstadtjoch,11° 50′ 54″ O
46° 53′ 32″ N,2934,Hohes Rad (Silvretta),https://de.wikipedia.org/wiki/Hohes_Rad_(Silvretta),https://de.wikipedia.org/wiki/Datei:HohesRad_BuinsFromN.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hohes_Rad_(Silvretta)&language=de&params=46.892222222222_N_10.111666666667_E_dim:5000_region:AT-7/AT-8_type:mountain(2934)&title=Hohes+Rad,10° 6′ 42″ O
47° 2′ 0″ N,3251,Quirl (Venedigergruppe),https://de.wikipedia.org/wiki/Quirl_(Venedigergruppe),https://de.wikipedia.org/wiki/Datei:Quirl_b.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Quirl_(Venedigergruppe)&language=de&params=47.033303_N_12.268717_E_dim:5000_region:AT-7_type:mountain(3251)&title=Quirl,12° 16′ 7″ O
46° 47′ 18″ N,3516,Innere Quellspitze,https://de.wikipedia.org/wiki/Innere_Quellspitze,https://de.wikipedia.org/wiki/Datei:HintereisfernerFromNE.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Innere_Quellspitze&language=de&params=46.788447_N_10.729981_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3516),10° 43′ 48″ O
47° 36′ 37″ N,1997,Pyramidenspitze,https://de.wikipedia.org/wiki/Pyramidenspitze,https://de.wikipedia.org/wiki/Datei:Pyramidenspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pyramidenspitze&language=de&params=47.610277777778_N_12.276666666667_E_dim:5000_region:AT-7_type:mountain(1997),12° 16′ 36″ O
46° 58′ 57″ N,3343,Puitkogel,https://de.wikipedia.org/wiki/Puitkogel,https://de.wikipedia.org/wiki/Datei:PuitkogelFromNW.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Puitkogel&language=de&params=46.9825_N_10.899722222222_E_dim:5000_region:AT-7_type:mountain(3343),10° 53′ 59″ O
46° 54′ 57″ N,3064,Prijakt,https://de.wikipedia.org/wiki/Prijakt,https://de.wikipedia.org/wiki/Datei:PrijaktFromN.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Prijakt&language=de&params=46.915833333333_N_12.712222222222_E_dim:5000_region:AT-7_type:mountain(3064)&title=Hoher+Prijakt,12° 42′ 44″ O
47° 23′ 2″ N,2234,Predigtstuhl (Wetterstein),https://de.wikipedia.org/wiki/Predigtstuhl_(Wetterstein),https://de.wikipedia.org/wiki/Datei:Predigtstuhl_from_west.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Predigtstuhl_(Wetterstein)&language=de&params=47.383888888889_N_11.0575_E_dim:5000_region:AT-7_type:mountain(2234)&title=Predigtstuhl,11° 3′ 27″ O
47° 34′ 15″ N,2116,Predigtstuhl (Kaisergebirge),https://de.wikipedia.org/wiki/Predigtstuhl_(Kaisergebirge),https://de.wikipedia.org/wiki/Datei:2014_Fleischbankpfeiler.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Predigtstuhl_(Kaisergebirge)&language=de&params=47.570833333333_N_12.321944444444_E_dim:5000_region:AT-7_type:mountain(2116)&title=Predigtstuhl,12° 19′ 19″ O
47° 20′ 58″ N,2642,Westliche Praxmarerkarspitze,https://de.wikipedia.org/wiki/Westliche_Praxmarerkarspitze,https://de.wikipedia.org/wiki/Datei:Praxmarerkarspitzen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Westliche_Praxmarerkarspitze&language=de&params=47.349444444444_N_11.4_E_dim:5000_region:AT-7_type:mountain(2642),11° 24′ 0″ O
47° 29′ 8″ N,2045,Ponten (Berg),https://de.wikipedia.org/wiki/Ponten_(Berg),https://de.wikipedia.org/wiki/Datei:Ponten.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Ponten_(Berg)&language=de&params=47.485555555556_N_10.451111111111_E_dim:5000_region:DE-BY/AT-7_type:mountain(2045)&title=Ponten,10° 27′ 4″ O
47° 30′ 36″ N,1595,Pölven,https://de.wikipedia.org/wiki/P%C3%B6lven,https://de.wikipedia.org/wiki/Datei:Poelven.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=P%C3%B6lven&language=de&params=47.51_N_12.150833333333_E_dim:5000_region:AT-7_type:mountain(1595)&title=P%C3%B6lven,12° 9′ 3″ O
47° 11′ 52″ N,2807,Pockkogel,https://de.wikipedia.org/wiki/Pockkogel,https://de.wikipedia.org/wiki/Datei:Pockkogel_von_Westen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pockkogel&language=de&params=47.197777777778_N_11.042222222222_E_dim:5000_region:AT-7_type:mountain(2807),11° 2′ 32″ O
47° 27′ 24″ N,1921,Plumsjoch,https://de.wikipedia.org/wiki/Plumsjoch,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Plumsjoch&language=de&params=47.456666666667_N_11.611111111111_E_dim:5000_region:AT-7_type:mountain(1921),11° 36′ 40″ O
47° 24′ 33″ N,2569,Pleisenspitze,https://de.wikipedia.org/wiki/Pleisenspitze,https://de.wikipedia.org/wiki/Datei:Pleisenspitze2.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pleisenspitze&language=de&params=47.409166666667_N_11.341944444444_E_dim:5000_region:AT-7_type:mountain(2569),11° 20′ 31″ O
47° 23′ 45″ N,2680,Plattspitzen,https://de.wikipedia.org/wiki/Plattspitzen,https://de.wikipedia.org/wiki/Datei:Plattspitze_NE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Plattspitzen&language=de&params=47.395833333333_N_10.988055555556_E_dim:5000_region:DE-BY_type:mountain(2680),10° 59′ 17″ O
47° 8′ 28″ N,3207,Plattiger Habach,https://de.wikipedia.org/wiki/Plattiger_Habach,https://de.wikipedia.org/wiki/Datei:Habach.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Plattiger_Habach&language=de&params=47.14114_N_12.3712_E_dim:5000_region:AT-7_type:mountain(3207)&title=Plattiger+Habach,12° 22′ 16″ O
47° 26′ 42″ N,2247,Plattberg,https://de.wikipedia.org/wiki/Plattberg,https://de.wikipedia.org/wiki/Datei:Hochschrutte_MQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Plattberg&language=de&params=47.445_N_10.841944444444_E_dim:5000_region:AT-7_type:mountain(2247),10° 50′ 31″ O
47° 13′ 55″ N,2828,Pirchkogel,https://de.wikipedia.org/wiki/Pirchkogel,https://de.wikipedia.org/wiki/Datei:Pirchkogel_SE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pirchkogel&language=de&params=47.231944444444_N_10.998888888889_E_dim:5000_region:AT-7_type:mountain(2828),10° 59′ 56″ O
47° 4′ 46″ N,2912,Pflunspitzen,https://de.wikipedia.org/wiki/Pflunspitzen,"https://de.wikipedia.org/wiki/Datei:Kaltenberg,_Pflunspitze,_Satteinser_Spitze_N.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Pflunspitzen&language=de&params=47.079444444444_N_10.132777777778_E_dim:5000_region:AT-7/AT-8_type:mountain(2912)&title=Pflunspitze,10° 7′ 58″ O
46° 59′ 7″ N,3097,Pflerscher Tribulaun,https://de.wikipedia.org/wiki/Pflerscher_Tribulaun,https://de.wikipedia.org/wiki/Datei:Pflerscher_Tribulaun_von_S%C3%BCden.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pflerscher_Tribulaun&language=de&params=46.985277777778_N_11.338888888889_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3097),11° 20′ 20″ O
46° 59′ 27″ N,2767,Pflerscher Pinggl,https://de.wikipedia.org/wiki/Pflerscher_Pinggl,https://de.wikipedia.org/wiki/Datei:Pflerscher_Pinggl_NE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Pflerscher_Pinggl&language=de&params=46.990833333333_N_11.316666666667_E_dim:5000_region:AT-7/IT-BZ_type:mountain(2767),11° 19′ 0″ O
